CountryCode,Year,TreeCoverLoss_ha,GrossEmissions_Co2_all_gases_Mg
MRT,2004,0.073707407,11.15536341
MSR,2004,7.670082819,4283.699394
MTQ,2004,166.9943681,83448.71296
MUS,2004,328.8277761,150700.3235
MWI,2004,5712.450872,2050441.712
MYS,2004,351801.5405,197276334
MYT,2004,5.104813809,2124.014238
NAM,2004,61.463207,14525.56864
NCL,2004,1510.202993,592753.8398
NER,2004,0.075177348,13.35297844
NGA,2004,14643.94795,5352274.8
NIC,2004,21064.75244,9985794.897
NLD,2004,1297.312207,465551.3215
NOR,2004,33742.07112,7030124.61
NPL,2004,2479.589152,1336753.726
NZL,2004,60680.50743,27953005.78
PAK,2004,1168.056217,450118.3798
PAN,2004,16835.99287,8657320.672
PER,2004,101320.4688,63769206.75
PHL,2004,48579.06243,28578162.48
PLW,2004,29.82970905,21713.65502
PNG,2004,58329.43331,41071454.05
POL,2004,41873.83975,12946743.3
PRI,2004,1323.684332,600761.6018
PRK,2004,11358.56694,3103551.019
PRT,2004,55314.55767,12058644.84
PRY,2004,247347.943,68973292.07
PSE,2004,1.180418107,244.8463569
ROU,2004,18859.00772,7754787.93
RUS,2004,3521017.667,613855204.8
RWA,2004,1121.687132,445189.4667
SDN,2004,13.20682805,2423.716777
SEN,2004,128.0469593,38210.77025
SGP,2004,34.99393024,12908.96066
SLB,2004,3543.180225,2739862.68
SLE,2004,4019.839491,1633841.974
SLV,2004,4554.936208,1777978.487
SMR,2004,0.613287081,133.1133379
SOM,2004,215.0111914,42961.05142
SRB,2004,2637.804358,1097845.799
SSD,2004,10442.50618,2512773.882
SUR,2004,5423.311786,3673093.989
SVK,2004,4624.862474,2060154.586
SVN,2004,1271.787497,568780.7944
SWE,2004,271480.6104,54562809.53
SWZ,2004,5363.851962,2744757.395
SXM,2004,1.098571789,292.8296383
SYR,2004,107.0223453,29027.20629
TCA,2004,10.44454822,1847.218874
TCD,2004,456.7286127,118923.2208
TGO,2004,2761.038164,805210.5543
THA,2004,91835.29434,46467487.61
TJK,2004,20.00465123,5233.079578
TKM,2004,28.8497196,7577.754649
TLS,2004,2061.910767,1127369.241
TTO,2004,734.0504236,362440.9729
TUN,2004,318.5653458,92378.76607
TUR,2004,28978.04726,7101268.299
TWN,2004,1858.343827,958579.754
TZA,2004,66892.58738,21126669.33
UGA,2004,18076.7597,7521506.254
UKR,2004,49493.09679,16047292.17
URY,2004,15126.32598,5395850.611
USA,2004,2746257.288,851716500.2
UZB,2004,48.65639147,11667.58801
VCT,2004,21.28327655,11851.64769
VEN,2004,90986.85666,35397005.43
VGB,2004,2.630956387,955.4088923
VIR,2004,33.27492403,13283.24134
VNM,2004,73880.88154,39170693.55
VUT,2004,377.5604624,205029.4836
XAD,2004,1.589353235,440.6670935
XCA,2004,16.44449478,555.8438958
XKO,2004,572.839652,255242.518
XNC,2004,15.4524238,3596.479974
ZAF,2004,72602.01358,35782780.14
ZMB,2004,28487.54906,9956031.556
ZWE,2004,8421.515295,2857220.819
AFG,2005,235.9568343,68037.96326
AGO,2005,93434.73684,27285796.43
AIA,2005,3.658662923,682.2922849
ALA,2005,698.8540973,157513.1926
ALB,2005,694.575351,262834.3639
AND,2005,2.396157698,902.0477084
ARG,2005,367249.3478,77867958.79
ARM,2005,104.0145776,31408.64853
ATG,2005,61.16559982,21348.03345
AUS,2005,177023.6081,40284130.51
AUT,2005,21657.14561,9934268.583
AZE,2005,246.2652588,63862.23344
BDI,2005,985.3796719,339699.9728
BEL,2005,3027.934669,1471875.763
BEN,2005,1591.086602,510517.2496
BES,2005,1.106611155,70.03349421
BFA,2005,16.907762,4263.066911
BGD,2005,3293.032456,1683104.444
BGR,2005,6566.710561,2310517.552
BHS,2005,1450.090574,312292.7068
BIH,2005,573.6156294,255022.3048
BLM,2005,0.073298845,15.56595743
BLR,2005,36192.43595,11164340.88
BLZ,2005,8103.846463,3542834.7
BMU,2005,0.326339101,94.12538275
BOL,2005,250748.3272,116816315.5
BRA,2005,3486562.705,1816124252
BRB,2005,9.518267798,2676.724311
BRN,2005,1278.318599,852682.3993
BTN,2005,770.0022306,482374.4678
BWA,2005,49.09584397,7760.06806
CAF,2005,29316.80744,12682598.16
CAN,2005,2920793.258,466320392.1
CHE,2005,2321.120704,1217558.204
CHL,2005,106925.7186,35514947.21
CHN,2005,383590.3454,155935026.8
CIV,2005,65320.73486,24275131.15
CMR,2005,25159.00557,13594412.89
COD,2005,485292.8788,273332819.9
COG,2005,18853.37768,9933451.295
COL,2005,188743.6709,99366752.07
COM,2005,86.55857499,43860.57554
CPV,2005,5.479304097,0
CRI,2005,16562.80375,7521881.233
CUB,2005,12833.60324,4123139.809
CUW,2005,0.677289202,146.2478159
CYM,2005,9.160497889,2489.945565
CYP,2005,34.65057256,8399.047364
CZE,2005,25560.17641,11073890.66
DEU,2005,39738.50154,17833083.76
DMA,2005,52.32315261,28975.9354
DNK,2005,9048.804003,2518463.484
DOM,2005,25088.10483,10186069.25
DZA,2005,4469.568629,1213802.466
ECU,2005,40379.26473,22838127.52
EGY,2005,52.65109406,10786.11588
ESP,2005,48955.00105,13436644.93
EST,2005,14818.21345,3629638.698
ETH,2005,15868.63341,6482029.822
FIN,2005,230333.5206,45097432.22
FJI,2005,1665.637319,916059.3188
FRA,2005,46390.59105,19142338.63
GAB,2005,17699.01808,10665072.97
GBR,2005,8872.532132,3570484.153
GEO,2005,548.9994964,203305.4454
GHA,2005,41346.40078,17518204.02
GIN,2005,14580.93563,5019145.089
GLP,2005,223.0801862,85499.44162
GMB,2005,5.544739316,1729.024223
GNB,2005,3928.186248,1318567.221
GNQ,2005,1608.551506,980946.591
GRC,2005,4180.682542,991752.5249
GRD,2005,47.48766736,25716.92499
GTM,2005,100829.2897,40715123.57
GUF,2005,2840.653312,2112142.221
GUY,2005,5832.153956,3760089.638
HKG,2005,8.768261271,2619.94872
HND,2005,40471.66286,18288017.17
HRV,2005,2747.170451,1151770.36
HTI,2005,2033.240901,775375.3254
HUN,2005,10398.14546,3754231.913
IDN,2005,1182441.785,888085877.9
IMN,2005,10.69349067,3177.456983
IND,2005,62504.67385,30965159.13
IRL,2005,8093.547856,3530958.471
IRN,2005,173.0219534,40846.30775
IRQ,2005,4.556405289,1056.089753
ISR,2005,137.2860979,31526.90721
ITA,2005,10896.06101,3085736.74
JAM,2005,7597.856756,3819589.825
JOR,2005,0.0654041,14.53251042
JPN,2005,36385.89071,15012041.69
KAZ,2005,3166.542801,860057.0375
KEN,2005,12745.43286,5411527.722
KGZ,2005,82.05093488,22174.36821
KHM,2005,64649.35026,34622397.49
KNA,2005,18.90325368,8145.521639
KOR,2005,8922.221204,2514801.177
LAO,2005,68327.27624,36775719.88
LBN,2005,300.1351942,72828.15018
LBR,2005,11323.80671,5217168.724
LBY,2005,21.82575351,4189.176794
LCA,2005,53.96006045,25675.89311
LIE,2005,5.532249858,2607.555326
LKA,2005,4682.153365,1909330.414
LSO,2005,2.013437065,377.7152837
LTU,2005,20384.54333,5792159.848
LUX,2005,67.94917344,34295.22486
LVA,2005,40712.26075,11211400.01
MAF,2005,4.906544016,1510.859954
MAR,2005,1526.380009,389629.2479
MDA,2005,109.776083,29491.7069
MDG,2005,93628.14996,42858497.4
MDV,2005,3.597419443,185.1842348
MEX,2005,206855.7161,69617296.4
MKD,2005,1306.67832,464369.2689
MLI,2005,83.21800502,25532.775
MLT,2005,0.375244902,89.4952818
MMR,2005,91847.19125,49128903.24
MNE,2005,172.2862593,77449.22532
MNG,2005,7466.82574,1625938.033
MOZ,2005,150558.1388,50600104.41
MRT,2005,0.073900905,11.65000807
MSR,2005,24.34238823,13676.2845
MTQ,2005,204.773849,97565.38703
MUS,2005,174.2112224,79525.97841
MWI,2005,9445.008719,3133565.781
MYS,2005,375419.863,220633411.5
MYT,2005,34.30775129,16203.56122
NAM,2005,64.32429262,9980.754063
NCL,2005,1471.686913,609979.5516
NGA,2005,13279.8991,5042793.938
NIC,2005,95150.05188,47246806.6
NLD,2005,1472.038062,549843.7464
NOR,2005,24918.83752,5311871.075
NPL,2005,2758.319494,1650630.736
NZL,2005,52519.23788,24534583.29
PAK,2005,948.1827763,336760.2472
PAN,2005,12349.22333,6527322.874
PER,2005,163023.1377,100221531.5
PHL,2005,49781.58481,28667690.41
PLW,2005,43.40984524,31431.26818
PNG,2005,39021.21608,27702239.52
POL,2005,82378.57067,27366446.29
PRI,2005,1288.007315,581571.8011
PRK,2005,16528.51423,4432285.962
PRT,2005,38934.42515,9575840.276
PRY,2005,262650.764,61495150.47
PSE,2005,0.456773346,84.22069358
REU,2005,225.3239566,119503.3649
ROU,2005,19418.21377,8370215.288
RUS,2005,1589990.695,385030554
RWA,2005,821.9229421,353496.719
SDN,2005,100.1878736,24356.86806
SEN,2005,71.58203072,20839.47612
SGP,2005,82.29476475,30193.95296
SLB,2005,6549.425911,4940725.183
SLE,2005,6872.404838,2758191.453
SLV,2005,5880.546431,2313499.019
SMR,2005,0.167247596,30.8278165
SOM,2005,271.9112389,47004.15325
SRB,2005,1550.573728,647357.068
SSD,2005,10566.19773,2497207.872
SUR,2005,3512.144503,2389896.867
SVK,2005,27674.41493,11762914.34
SVN,2005,1950.954262,891521.5432
SWE,2005,248544.1256,53669311.99
SWZ,2005,4535.096301,2424527.614
SXM,2005,3.588811762,871.7274642
SYC,2005,0.151844089,40.9173104
SYR,2005,791.8076299,157346.2728
TCA,2005,22.25030443,3612.452705
TCD,2005,472.3727029,129239.85
TGO,2005,2047.965588,659460.8254
THA,2005,84287.06004,43939613.51
TJK,2005,28.53926539,7381.700546
TKM,2005,30.5327798,10148.93577
TLS,2005,1311.308118,730747.5009
TTO,2005,1228.863956,581407.3087
TUN,2005,632.9729463,178821.3578
TUR,2005,20410.60263,4857761.011
TWN,2005,1522.31502,767040.7998
TZA,2005,91583.41419,29345752.04
UGA,2005,29172.07693,12705704.07
UKR,2005,36558.45416,12424903.56
UMI,2005,84.49769213,0
URY,2005,15919.04662,6397520.158
USA,2005,2691544.211,813748728.4
UZB,2005,21.18575016,5348.669405
VCT,2005,16.63506363,8979.974947
VEN,2005,94967.00677,37112362
VGB,2005,3.727422079,1429.641577
VIR,2005,20.30460963,6903.543461
VNM,2005,102211.1188,54631987.75
VUT,2005,254.4832671,142595.6935
XAD,2005,0.190439375,42.47975246
XCA,2005,6.98901279,300.8314719
XKO,2005,313.8317035,137020.3677
XNC,2005,3.654244014,840.5726924
ZAF,2005,104652.3464,58249419.96
ZMB,2005,57518.16135,20163012.67
ZWE,2005,11748.83515,3931125.964
ABW,2006,0.225486961,41.78953686
AFG,2006,152.0845359,42909.04962
AGO,2006,76940.42603,22510099.93
AIA,2006,1.317156598,243.7396196
ALA,2006,100.1445616,23307.18787
ALB,2006,962.7062924,397925.3075
AND,2006,6.624548271,2691.40947
ARG,2006,316447.2284,71325564.22
ARM,2006,129.7490667,40143.97366
ATG,2006,61.152116,18335.55314
AUS,2006,186303.9394,44610258.79
AUT,2006,12583.53339,6026788.321
AZE,2006,525.2014627,145935.736
BDI,2006,343.5676257,117454.0315
BEL,2006,6916.084249,3461916.973
BEN,2006,1794.804498,537422.8557
BES,2006,6.900502289,74.8173317
BFA,2006,4.757071365,1174.100746
BGD,2006,6862.821263,3449845.527
BGR,2006,5171.123841,1770056.903
BHS,2006,1015.773944,221858.0277
BIH,2006,535.9688348,233913.9635
BLR,2006,42269.35271,13150796.93
BLZ,2006,4269.440493,1900722.33
BMU,2006,0.065301982,24.88532616
BOL,2006,216314.8215,98494198.15
BRA,2006,2876804.747,1460418720
BRB,2006,4.122334598,1215.161585
BRN,2006,1013.514425,696249.991
BTN,2006,622.8728831,391374.1745
BWA,2006,40.10784404,6642.712652
CAF,2006,57883.22093,21987316.35
CAN,2006,2406190.736,432067244.8
CHE,2006,2048.850496,1052586.335
CHL,2006,91923.23939,31519773
CHN,2006,575232.887,227634125.7
CIV,2006,97780.65199,39887683.55
CMR,2006,35986.04111,18825284.67
COD,2006,453170.6128,261333577.3
COG,2006,22153.9381,12470919.38
COL,2006,189963.6017,98097983.25
COM,2006,12.96365993,7497.54585
CPV,2006,6.024247134,0
CRI,2006,10059.47496,5075045.752
CUB,2006,12305.08782,4209437.367
CUW,2006,3.460681364,707.1841035
CYM,2006,17.95942013,4585.41015
CYP,2006,58.60322574,14542.9649
CZE,2006,8606.687254,3769539.511
DEU,2006,42652.88487,20105530.61
DMA,2006,25.38270162,14196.03207
DNK,2006,5213.706719,1491311.023
DOM,2006,13413.9154,5214043.234
DZA,2006,5415.394074,1510295.713
ECU,2006,35602.59677,20350571.54
EGY,2006,38.12591039,8313.915098
ESP,2006,72719.07732,21640596.69
EST,2006,21731.76607,5351747.225
ETH,2006,12075.93886,5402588.079
FIN,2006,182294.8218,35696167.51
FJI,2006,1874.418806,1028908.411
FRA,2006,55049.47436,23602618.38
GAB,2006,19300.76156,10783167.86
GBR,2006,21053.4779,7903119.547
GEO,2006,531.3530526,196525.406
GGY,2006,0.151252314,34.32067764
GHA,2006,27136.10603,11571772.78
GIN,2006,15305.72413,5691762.874
GLP,2006,62.26845623,24864.39966
GMB,2006,6.294415373,1439.15922
GNB,2006,2018.27363,688473.6553
GNQ,2006,1255.615539,777412.0977
GRC,2006,7345.97017,1491853.244
GRD,2006,31.53202039,17127.25368
GTM,2006,52558.40356,22826217.79
GUF,2006,2534.97069,1945267.638
GUY,2006,5933.770238,3844411.659
HKG,2006,20.81847235,5807.948757
HND,2006,41630.86209,18660412.11
HRV,2006,2204.198907,907802.9581
HTI,2006,1162.839786,446786.7671
HUN,2006,7989.93471,2941422.569
IDN,2006,1433150.234,987964930
IMN,2006,26.24447503,8965.233529
IND,2006,67410.50808,32392349.04
IRL,2006,5248.275462,2365566.754
IRN,2006,140.7888508,33377.5576
IRQ,2006,6.240043598,1488.614199
ISR,2006,132.2276804,28213.58357
ITA,2006,8901.865352,2406498.194
JAM,2006,2797.683668,1352809.176
JEY,2006,0.202687906,59.94858672
JOR,2006,0.783579142,157.8107678
JPN,2006,38974.45383,16329708.52
KAZ,2006,3142.037634,802319.1256
KEN,2006,20656.43878,9626609.433
KGZ,2006,110.5831599,30273.60724
KHM,2006,80507.1954,44347872.88
KNA,2006,20.4544453,9174.922841
KOR,2006,10148.49521,2941501.016
LAO,2006,122677.8799,65104190.6
LBN,2006,148.8179049,35879.21843
LBR,2006,36221.24298,17080416.24
LBY,2006,16.30246551,3363.976411
LCA,2006,98.11695234,51596.26895
LIE,2006,11.59810537,5399.010616
LKA,2006,7730.473436,2996468.377
LSO,2006,2.425620266,741.5329723
LTU,2006,17449.72687,5119643.131
LUX,2006,365.9888042,188450.4686
LVA,2006,38893.50325,11011965.37
MAC,2006,3.49832494,4.335896958
MAF,2006,2.636319611,821.9450537
MAR,2006,2221.77692,623567.0754
MDA,2006,173.201521,48397.89325
MDG,2006,71034.03766,28242818.21
MDV,2006,3.906378081,140.5556431
MEX,2006,179043.6659,61151855.53
MKD,2006,2042.132597,774433.6633
MLI,2006,103.7089366,30383.50434
MLT,2006,0.625885313,152.9780329
MMR,2006,127464.1415,65990989.24
MNE,2006,175.546174,67995.49001
MNG,2006,13249.21445,2941219.149
MOZ,2006,172223.8975,59817849.79
MSR,2006,12.61260458,6759.041901
MTQ,2006,91.17823278,43229.99582
MUS,2006,142.4874223,64050.96936
MWI,2006,5563.048996,2238181.678
MYS,2006,333901.3949,203920541.7
MYT,2006,41.58675274,20455.83774
NAM,2006,17.04099672,3710.818991
NCL,2006,2134.532561,902774.0183
NGA,2006,26167.55795,9913994.961
NIC,2006,38875.4582,19875663.18
NLD,2006,1482.347281,581647.4901
NOR,2006,40648.51286,9107372.396
NPL,2006,3255.010029,1867941.455
NZL,2006,61671.65711,29791839.36
PAK,2006,1345.32011,499530.8771
PAN,2006,34322.71157,17525097.04
PER,2006,88915.88444,55719202.05
PHL,2006,57428.52505,33273799.3
PLW,2006,34.86713969,26755.52894
PNG,2006,56388.4053,40971160.21
POL,2006,37680.33709,12408705.59
PRI,2006,1242.998386,585166.0762
PRK,2006,12580.25143,3728310.014
PRT,2006,42566.30062,10494182.09
PRY,2006,148256.361,34218507.8
PSE,2006,0.723415528,160.2808053
REU,2006,628.8964876,331145.7766
ROU,2006,13066.51923,5689015.203
RUS,2006,2233413.315,484153951
RWA,2006,745.5328997,321936.4395
SDN,2006,4.150664514,739.6778657
SEN,2006,41.24825585,11619.41252
SGP,2006,56.06806504,22940.72535
SLB,2006,5068.41964,3838835.841
SLE,2006,28525.9284,12073520.01
SLV,2006,4604.314795,1767637.284
SOM,2006,118.5166969,23100.32847
SRB,2006,1891.223049,807802.6001
SSD,2006,8963.298123,2181835.2
SUR,2006,3404.350216,2406231.566
SVK,2006,8022.866911,3560935.015
SVN,2006,1246.118948,570503.7868
SWE,2006,249101.811,52910681.81
SWZ,2006,9431.399995,5105862.954
SXM,2006,2.270716446,499.400688
SYC,2006,0.151818217,0
SYR,2006,280.7515573,64295.26367
TCA,2006,4.577945866,885.9921432
TCD,2006,2981.897009,801132.6558
TGO,2006,1687.80643,528333.8629
THA,2006,99820.57963,50383243.43
TJK,2006,19.43307664,5651.325313
TKM,2006,13.62915283,3427.280421
TLS,2006,2929.092199,1642553.13
TTO,2006,1755.825236,809189.3904
TUN,2006,353.7352516,96983.03494
TUR,2006,25884.82381,5982614.488
TWN,2006,2076.722502,1054395.314
TZA,2006,85295.84419,26090596.94
UGA,2006,28448.19803,11890849.17
UKR,2006,42130.10873,14437497.36
UMI,2006,0.073094775,0
URY,2006,21029.2794,9625742.257
USA,2006,2605855.554,828979094.3
UZB,2006,53.07967529,13369.42786
VCT,2006,10.49410676,5502.336455
VEN,2006,85490.75854,33395765.65
VGB,2006,2.777119089,986.3369398
VIR,2006,73.8059374,28346.48173
VNM,2006,78777.19253,43684834.35
VUT,2006,219.1213868,122076.0041
XAD,2006,2.097757331,515.9952694
XCA,2006,8.970921929,801.5595732
XKO,2006,519.9870445,240407.8699
XNC,2006,15.89387124,3988.209449
ZAF,2006,104943.2707,58329732.85
ZMB,2006,40500.9012,14156861.01
ZWE,2006,14883.27679,5628413.654
AFG,2007,252.841662,71755.04714
AGO,2007,145286.7126,47800894.02
AIA,2007,8.63554887,1665.85033
ALA,2007,247.9460723,58803.86954
ALB,2007,5225.026688,1489566.337
AND,2007,2.169059292,989.7011917
ARG,2007,425345.2678,84789955.57
ARM,2007,54.53641566,16982.25542
ATG,2007,37.15782874,10416.72482
AUS,2007,372716.7841,77007327.58
AUT,2007,31669.68993,15359863.84
AZE,2007,507.5572253,137588.2867
BDI,2007,1861.686871,667914.6672
BEL,2007,5985.142534,3047218.333
BEN,2007,4659.699062,1530587.866
BES,2007,0.660916714,108.9889448
BFA,2007,2.868084606,762.007103
BGD,2007,3995.102624,1961961.797
BGR,2007,9557.281925,3273236.595
BHS,2007,604.8076716,158963.701
BIH,2007,2681.522459,759222.7256
BLR,2007,32656.75023,10392880.69
BLZ,2007,12263.52953,5631321.202
BOL,2007,189952.9201,91331602.56
BRA,2007,2621820.178,1280186889
BRB,2007,31.6282371,10897.53554
BRN,2007,1564.832815,1012152.802
BTN,2007,508.2207291,307476.1294
BWA,2007,33.55963859,5734.38818
CAF,2007,37308.15626,17749348.13
CAN,2007,2117900.17,420571496.9
CHE,2007,1852.248352,954332.0773
CHL,2007,121652.3289,41435083.78
CHN,2007,652978.7122,287005601.1
CIV,2007,90864.76358,37299642.39
CMR,2007,45916.05231,24595183.52
COD,2007,462903.2876,266037879.6
COG,2007,29764.68795,15958138.63
COL,2007,269029.2864,145010871.5
COM,2007,77.72839325,39299.39656
CPV,2007,0.591771181,0
CRI,2007,11447.87329,5746283.475
CUB,2007,7873.760798,2526605.579
CUW,2007,4.21289018,871.6599445
CYM,2007,17.86412731,4371.862375
CYP,2007,778.2392784,220368.3735
CZE,2007,21325.09484,9703701.668
DEU,2007,93223.62502,46389110.74
DMA,2007,40.30000141,22469.50726
DNK,2007,4381.407304,1292181.237
DOM,2007,16059.06186,6435889.656
DZA,2007,5201.556583,1481715.154
ECU,2007,60539.50437,33537675.35
EGY,2007,78.27013989,17883.64674
ESP,2007,60256.31685,20244457.04
EST,2007,16188.59507,4168481.312
ETH,2007,25608.57311,12058256.92
FIN,2007,151914.8779,31391243.46
FJI,2007,2148.467098,1145841.07
FRA,2007,49246.17317,21991639.42
GAB,2007,16501.47575,9853629.773
GBR,2007,31222.41959,11854995.4
GEO,2007,992.4460001,348459.1241
GHA,2007,40172.37056,17582127.79
GIN,2007,33821.27135,13271145.45
GLP,2007,158.3031189,63753.60167
GMB,2007,49.60546798,10927.45139
GNB,2007,6044.027621,2086669.785
GNQ,2007,3141.527252,1828792.077
GRC,2007,46061.55696,6533112.503
GRD,2007,67.81289337,37985.53671
GTM,2007,126556.7246,55328683.48
GUF,2007,3328.108834,2505046.239
GUY,2007,5249.63206,3398918.351
HKG,2007,29.58773664,4825.463958
HND,2007,42412.38496,19045157.9
HRV,2007,3237.112404,1273543.203
HTI,2007,2077.211676,788819.8944
HUN,2007,9361.071277,3452145.788
IDN,2007,1387625.292,1015910692
IMN,2007,30.38838462,10062.37869
IND,2007,73906.51986,35719103.29
IRL,2007,11681.90158,5062143.436
IRN,2007,131.0592763,31063.51419
IRQ,2007,10.32854486,2525.509834
ISR,2007,47.96047012,10788.07088
ITA,2007,11590.05571,3255886.355
JAM,2007,1269.915259,617673.1057
JOR,2007,0.391925697,81.9607589
JPN,2007,45585.77816,19555640.64
KAZ,2007,4605.437639,1178369.133
KEN,2007,26102.96008,12804244.58
KGZ,2007,107.4293335,29165.5194
KHM,2007,77676.05563,42550792.5
KNA,2007,12.28689485,5675.090088
KOR,2007,8096.166335,2441113.061
LAO,2007,132995.1258,70790933.25
LBN,2007,273.0303215,61890.23583
LBR,2007,44282.08228,21555199.31
LBY,2007,4.290915298,879.6362979
LCA,2007,48.575696,25484.89572
LIE,2007,8.433932017,4734.545768
LKA,2007,10241.81996,3520286.945
LSO,2007,3.018690577,796.4084993
LTU,2007,16036.74941,4888809.728
LUX,2007,502.2325747,265466.7934
LVA,2007,36128.7537,10518711.31
MAC,2007,4.42678234,10.70487231
MAF,2007,2.709545012,747.6639143
MAR,2007,2513.070495,692326.8633
MDA,2007,236.2628222,64199.88984
MDG,2007,188580.0889,88489286.41
MDV,2007,6.1934676,207.3799285
MEX,2007,218600.7542,78494752.77
MKD,2007,3862.343733,1107886.981
MLI,2007,125.0852239,37163.76402
MLT,2007,0.813837645,211.5579289
MMR,2007,146598.3183,77564110.43
MNE,2007,1051.424389,344318.5366
MNG,2007,48081.70457,7921642.021
MOZ,2007,138492.6066,46086373.66
MSR,2007,10.47386603,5372.798059
MTQ,2007,155.675143,79719.4987
MUS,2007,131.7104811,61117.98088
MWI,2007,7494.461042,2862262.173
MYS,2007,405158.5125,264862084.9
MYT,2007,20.04483602,10466.17324
NAM,2007,80.07489582,12461.72664
NCL,2007,975.1134733,400341.982
NER,2007,0.075170936,6.657034642
NGA,2007,24572.53018,9872877.908
NIC,2007,88499.9115,47184989.37
NLD,2007,1646.094035,668806.6447
NOR,2007,31841.16195,7188252.922
NPL,2007,3465.502269,2024689.288
NZL,2007,62642.62341,30256493.53
PAK,2007,1123.463104,396757.1684
PAN,2007,20644.52749,10633102.76
PER,2007,115742.7787,73466241.04
PHL,2007,66498.02542,38524923.72
PLW,2007,90.63736882,67870.61673
PNG,2007,49173.00346,36503969.89
POL,2007,57310.99658,19877031.5
PRI,2007,1037.451056,480434.2866
PRK,2007,13289.30116,3953777.401
PRT,2007,36321.93875,11397996.2
PRY,2007,426216.1302,97144995.73
PSE,2007,1.179882171,258.3958287
ROU,2007,38081.9261,16530470.07
RUS,2007,2338922.466,497004075.3
RWA,2007,1429.976725,620872.4737
SDN,2007,184.9207849,46983.42277
SEN,2007,172.3213261,47730.55465
SGP,2007,74.44906843,25936.69763
SLB,2007,5665.31338,4352298.089
SLE,2007,21878.47753,9657006.958
SLV,2007,2984.158948,1211594.299
SMR,2007,0.947952559,193.8267982
SOM,2007,270.5877625,49578.61477
SPM,2007,0.10590869,0
SRB,2007,2254.056465,911968.5708
SSD,2007,9523.609931,2534894.455
SUR,2007,3625.827878,2593367.155
SVK,2007,9485.823045,4421013.38
SVN,2007,2106.658484,954385.6421
SWE,2007,182847.7328,40193493.91
SWZ,2007,6469.371087,3411849.128
SXM,2007,5.420395278,1190.327728
SYR,2007,1577.236882,516147.4278
TCA,2007,73.5404756,14583.95497
TCD,2007,1001.077371,269406.2679
TGO,2007,3187.393568,1123879.702
THA,2007,92628.55864,47013813.35
TJK,2007,14.0399934,3852.169998
TKM,2007,37.80768805,9437.360256
TLS,2007,1555.901781,853210.2617
TTO,2007,1108.586612,559176.1922
TUN,2007,878.4803312,252100.3298
TUR,2007,25344.1462,6212956.159
TWN,2007,1729.670144,851159.5014
TZA,2007,121685.2129,39272994.2
UGA,2007,36627.18579,17041293.99
UKR,2007,64266.43965,24583480.98
URY,2007,21529.69942,11082750.15
USA,2007,2435127.98,864809704.2
UZB,2007,43.11389129,11068.18592
VCT,2007,23.15694366,12788.43344
VEN,2007,114346.9797,48054365.53
VGB,2007,6.138666342,2315.675383
VIR,2007,25.06351793,9939.297836
VNM,2007,80225.30123,45632920.12
VUT,2007,111.8981949,62720.28547
XAD,2007,3.367707529,871.1873042
XCA,2007,17.06551944,771.950238
XKO,2007,811.0238212,287712.3351
XNC,2007,12.67776585,3162.594937
ZAF,2007,47105.15704,23926814.6
ZMB,2007,53654.07997,18160654.28
ZWE,2007,9299.785557,3209587.831
AFG,2008,107.4062482,30988.08927
AGO,2008,103582.0364,31111861.6
AIA,2008,10.39065127,2148.412129
ALA,2008,1291.947955,320292.1265
ALB,2008,5471.318404,1772382.669
AND,2008,5.247863487,2696.305749
ARG,2008,592753.2272,129455569.7
ARM,2008,113.0315331,31158.87543
ATG,2008,45.69564378,14293.48177
AUS,2008,205724.854,48975730.66
AUT,2008,26895.74319,13346972.16
AZE,2008,472.3169241,129445.3583
BDI,2008,1999.445333,683303.5173
BEL,2008,7213.544886,3661795.012
BEN,2008,481.5517399,165314.7143
BES,2008,0.590921557,65.53934603
BFA,2008,4.757499022,1228.942915
BGD,2008,4480.089873,2170417.956
BGR,2008,6448.134767,2235116.611
BHS,2008,1949.235761,584314.2613
BIH,2008,1551.788318,596122.8815
BLM,2008,0.146610286,42.30865721
BLR,2008,35896.4819,11690067.34
BLZ,2008,8216.09473,3681993.792
BMU,2008,0.195896768,70.71047535
BOL,2008,369850.5606,155287068.8
BRA,2008,2444308.038,1243626808
BRB,2008,13.71672659,4909.407171
BRN,2008,1299.95055,977458.8784
BTN,2008,775.3336951,459381.8779
BWA,2008,26.06325586,4530.42971
CAF,2008,31859.75234,13358592.07
CAN,2008,1949007.757,358808810.1
CHE,2008,2419.26864,1250332.48
CHL,2008,123068.3134,44586554.36
CHN,2008,738031.2919,322008196.2
CIV,2008,127554.8331,54772328.03
CMR,2008,35141.59928,19135487.87
COD,2008,404830.7294,231464284
COG,2008,17374.33581,8897610.621
COL,2008,231849.4997,127449035.3
COM,2008,34.95359878,17980.92624
CPV,2008,0.148145368,0
CRI,2008,21875.0408,10797051.98
CUB,2008,17083.73577,6272441.659
CUW,2008,5.492518068,1132.85409
CYM,2008,32.34618678,8830.33649
CYP,2008,94.79670438,24861.20064
CZE,2008,16872.51001,7766947.266
DEU,2008,61696.17109,30613265.04
DMA,2008,93.3736837,51470.04599
DNK,2008,6060.808106,1829047.417
DOM,2008,21612.20822,8954232.058
DZA,2008,7972.33696,2319964.053
ECU,2008,51890.07405,31585048.78
EGY,2008,81.46682984,17917.075
ESP,2008,44287.97422,16614659.55
EST,2008,18296.51161,4932875.185
